#Iteration	 RMSE	               Rel. Err.
697	     3.813745e-02	     1.907022e-02
698	     3.812319e-02	     1.906309e-02
699	     3.810902e-02	     1.905600e-02
700	     3.809501e-02	     1.904900e-02
701	     3.808113e-02	     1.904205e-02
702	     3.806740e-02	     1.903519e-02
703	     3.805381e-02	     1.902839e-02
704	     3.804038e-02	     1.902168e-02
705	     3.802710e-02	     1.901503e-02
706	     3.801401e-02	     1.900849e-02
707	     3.800108e-02	     1.900202e-02
708	     3.798837e-02	     1.899567e-02
709	     3.797584e-02	     1.898940e-02
710	     3.796356e-02	     1.898327e-02
711	     3.795149e-02	     1.897723e-02
712	     3.793971e-02	     1.897134e-02
713	     3.792816e-02	     1.896556e-02
714	     3.791697e-02	     1.895997e-02
715	     3.790602e-02	     1.895449e-02
716	     3.789549e-02	     1.894923e-02
717	     3.788524e-02	     1.894410e-02
718	     3.781912e-02	     1.891104e-02
719	     3.768105e-02	     1.884200e-02
720	     3.765864e-02	     1.883079e-02
721	     3.757428e-02	     1.878861e-02
722	     3.750539e-02	     1.875416e-02
723	     3.748044e-02	     1.874169e-02
724	     3.746637e-02	     1.873465e-02
725	     3.745388e-02	     1.872840e-02
726	     3.744241e-02	     1.872267e-02
727	     3.743121e-02	     1.871707e-02
728	     3.742026e-02	     1.871159e-02
729	     3.740974e-02	     1.870633e-02
730	     3.739952e-02	     1.870122e-02
731	     3.738966e-02	     1.869629e-02
732	     3.732830e-02	     1.866561e-02
733	     3.719371e-02	     1.859831e-02
734	     3.717247e-02	     1.858769e-02
735	     3.709395e-02	     1.854843e-02
736	     3.702822e-02	     1.851556e-02
737	     3.700457e-02	     1.850373e-02
738	     3.699104e-02	     1.849697e-02
739	     3.697911e-02	     1.849100e-02
740	     3.696817e-02	     1.848553e-02
741	     3.695751e-02	     1.848020e-02
742	     3.694713e-02	     1.847501e-02
743	     3.693716e-02	     1.847003e-02
744	     3.692751e-02	     1.846520e-02
745	     3.691821e-02	     1.846055e-02
746	     3.685807e-02	     1.843048e-02
747	     3.673239e-02	     1.836763e-02
748	     3.671201e-02	     1.835744e-02
749	     3.663344e-02	     1.831815e-02
750	     3.657234e-02	     1.828760e-02
751	     3.654976e-02	     1.827631e-02
752	     3.653693e-02	     1.826990e-02
753	     3.652568e-02	     1.826427e-02
754	     3.651545e-02	     1.825915e-02
755	     3.650549e-02	     1.825417e-02
756	     3.649586e-02	     1.824936e-02
757	     3.648663e-02	     1.824474e-02
758	     3.647777e-02	     1.824031e-02
759	     3.641998e-02	     1.821141e-02
760	     3.629474e-02	     1.814879e-02
761	     3.627567e-02	     1.813925e-02
762	     3.620368e-02	     1.810325e-02
763	     3.614222e-02	     1.807252e-02
764	     3.611936e-02	     1.806109e-02
765	     3.610690e-02	     1.805486e-02
766	     3.609579e-02	     1.804931e-02
767	     3.608551e-02	     1.804416e-02
768	     3.607553e-02	     1.803917e-02
769	     3.606566e-02	     1.803424e-02
770	     3.605632e-02	     1.802957e-02
771	     3.604716e-02	     1.802499e-02
772	     3.603846e-02	     1.802064e-02
773	     3.598600e-02	     1.799441e-02
774	     3.585942e-02	     1.793111e-02
775	     3.584186e-02	     1.792233e-02
776	     3.577777e-02	     1.789028e-02
777	     3.571729e-02	     1.786004e-02
778	     3.569557e-02	     1.784918e-02
779	     3.568355e-02	     1.784317e-02
780	     3.567283e-02	     1.783781e-02
781	     3.566295e-02	     1.783287e-02
782	     3.565328e-02	     1.782804e-02
783	     3.564375e-02	     1.782327e-02
784	     3.563470e-02	     1.781874e-02
785	     3.562580e-02	     1.781429e-02
786	     3.561735e-02	     1.781007e-02
787	     3.560914e-02	     1.780596e-02
788	     3.555641e-02	     1.777959e-02
789	     3.545003e-02	     1.772640e-02
790	     3.543126e-02	     1.771701e-02
791	     3.535764e-02	     1.768020e-02
792	     3.530544e-02	     1.765410e-02
793	     3.528567e-02	     1.764421e-02
794	     3.527467e-02	     1.763871e-02
795	     3.526508e-02	     1.763392e-02
796	     3.525645e-02	     1.762960e-02
797	     3.524808e-02	     1.762542e-02
798	     3.524007e-02	     1.762141e-02
799	     3.519134e-02	     1.759704e-02
800	     3.508047e-02	     1.754161e-02
801	     3.506353e-02	     1.753313e-02
802	     3.499893e-02	     1.750083e-02
803	     3.494674e-02	     1.747474e-02
804	     3.492649e-02	     1.746461e-02
805	     3.491557e-02	     1.745915e-02
806	     3.490598e-02	     1.745436e-02
807	     3.489722e-02	     1.744997e-02
808	     3.488877e-02	     1.744575e-02
809	     3.488049e-02	     1.744161e-02
810	     3.487272e-02	     1.743772e-02
811	     3.486515e-02	     1.743394e-02
812	     3.481615e-02	     1.740943e-02
813	     3.471908e-02	     1.736090e-02
814	     3.470194e-02	     1.735232e-02
815	     3.463139e-02	     1.731705e-02
816	     3.458502e-02	     1.729386e-02
817	     3.456671e-02	     1.728471e-02
818	     3.455663e-02	     1.727966e-02
819	     3.454799e-02	     1.727534e-02
820	     3.454025e-02	     1.727148e-02
821	     3.453280e-02	     1.726775e-02
822	     3.448744e-02	     1.724507e-02
823	     3.439182e-02	     1.719726e-02
824	     3.437438e-02	     1.718853e-02
825	     3.430847e-02	     1.715558e-02
826	     3.426692e-02	     1.713480e-02
827	     3.424709e-02	     1.712488e-02
828	     3.423643e-02	     1.711956e-02
829	     3.422779e-02	     1.711523e-02
830	     3.422019e-02	     1.711143e-02
831	     3.421291e-02	     1.710779e-02
832	     3.416903e-02	     1.708585e-02
833	     3.407941e-02	     1.704104e-02
834	     3.406166e-02	     1.703216e-02
835	     3.399594e-02	     1.699930e-02
836	     3.395874e-02	     1.698070e-02
837	     3.393862e-02	     1.697064e-02
838	     3.392790e-02	     1.696528e-02
839	     3.391948e-02	     1.696107e-02
840	     3.391218e-02	     1.695742e-02
841	     3.390524e-02	     1.695395e-02
842	     3.386089e-02	     1.693177e-02
843	     3.377902e-02	     1.689083e-02
844	     3.376129e-02	     1.688197e-02
845	     3.369338e-02	     1.684800e-02
846	     3.366069e-02	     1.683166e-02
847	     3.364063e-02	     1.682163e-02
848	     3.363010e-02	     1.681637e-02
849	     3.362202e-02	     1.681232e-02
850	     3.361514e-02	     1.680888e-02
851	     3.357240e-02	     1.678751e-02
852	     3.348853e-02	     1.674557e-02
853	     3.347044e-02	     1.673653e-02
854	     3.340962e-02	     1.670611e-02
855	     3.337821e-02	     1.669041e-02
856	     3.335709e-02	     1.667985e-02
857	     3.334691e-02	     1.667476e-02
858	     3.333887e-02	     1.667074e-02
859	     3.333192e-02	     1.666726e-02
860	     3.332560e-02	     1.666410e-02
861	     3.328323e-02	     1.664291e-02
862	     3.320203e-02	     1.660231e-02
863	     3.318557e-02	     1.659408e-02
864	     3.312510e-02	     1.656385e-02
865	     3.309608e-02	     1.654933e-02
866	     3.307524e-02	     1.653891e-02
867	     3.306522e-02	     1.653390e-02
868	     3.305743e-02	     1.653001e-02
869	     3.305090e-02	     1.652674e-02
870	     3.301154e-02	     1.650706e-02
871	     3.294387e-02	     1.647322e-02
872	     3.292514e-02	     1.646386e-02
873	     3.285935e-02	     1.643096e-02
874	     3.283823e-02	     1.642040e-02
875	     3.281723e-02	     1.640990e-02
876	     3.280637e-02	     1.640447e-02
877	     3.279881e-02	     1.640068e-02
878	     3.275866e-02	     1.638061e-02
879	     3.272018e-02	     1.636137e-02
880	     3.268977e-02	     1.634616e-02
881	     3.261083e-02	     1.630669e-02
882	     3.259420e-02	     1.629837e-02
883	     3.257891e-02	     1.629073e-02
884	     3.256795e-02	     1.628525e-02
885	     3.255886e-02	     1.628070e-02
886	     3.255029e-02	     1.627642e-02
887	     3.254210e-02	     1.627232e-02
888	     3.253420e-02	     1.626837e-02
889	     3.252638e-02	     1.626446e-02
890	     3.251879e-02	     1.626067e-02
891	     3.251130e-02	     1.625692e-02
892	     3.250399e-02	     1.625327e-02
893	     3.249680e-02	     1.624967e-02
894	     3.248981e-02	     1.624618e-02
895	     3.248297e-02	     1.624275e-02
896	     3.247636e-02	     1.623945e-02
897	     3.246992e-02	     1.623623e-02
898	     3.246376e-02	     1.623315e-02
899	     3.245781e-02	     1.623017e-02
900	     3.245220e-02	     1.622737e-02
901	     3.241414e-02	     1.620834e-02
902	     3.232969e-02	     1.616611e-02
903	     3.231927e-02	     1.616090e-02
904	     3.227002e-02	     1.613627e-02
905	     3.223027e-02	     1.611640e-02
906	     3.221600e-02	     1.610926e-02
907	     3.220838e-02	     1.610545e-02
908	     3.220155e-02	     1.610204e-02
909	     3.219538e-02	     1.609895e-02
910	     3.218940e-02	     1.609596e-02
911	     3.218358e-02	     1.609305e-02
912	     3.217816e-02	     1.609034e-02
913	     3.214168e-02	     1.607209e-02
914	     3.206226e-02	     1.603239e-02
915	     3.205113e-02	     1.602682e-02
916	     3.200229e-02	     1.600240e-02
917	     3.196712e-02	     1.598481e-02
918	     3.195286e-02	     1.597768e-02
919	     3.194547e-02	     1.597398e-02
920	     3.193907e-02	     1.597078e-02
921	     3.193339e-02	     1.596794e-02
922	     3.192797e-02	     1.596523e-02
923	     3.189415e-02	     1.594832e-02
924	     3.181956e-02	     1.591102e-02
925	     3.180707e-02	     1.590478e-02
926	     3.175892e-02	     1.588070e-02
927	     3.172967e-02	     1.586607e-02
928	     3.171395e-02	     1.585822e-02
929	     3.170609e-02	     1.585428e-02
930	     3.169971e-02	     1.585109e-02
931	     3.169425e-02	     1.584837e-02
932	     3.166183e-02	     1.583215e-02
933	     3.159832e-02	     1.580039e-02
934	     3.158459e-02	     1.579353e-02
935	     3.153141e-02	     1.576693e-02
936	     3.150584e-02	     1.575415e-02
937	     3.149140e-02	     1.574693e-02
938	     3.148351e-02	     1.574299e-02
939	     3.147764e-02	     1.574005e-02
940	     3.144524e-02	     1.572385e-02
941	     3.139938e-02	     1.570092e-02
942	     3.137954e-02	     1.569099e-02
943	     3.131835e-02	     1.566040e-02
944	     3.130035e-02	     1.565140e-02
945	     3.128922e-02	     1.564583e-02
946	     3.128068e-02	     1.564156e-02
947	     3.127329e-02	     1.563787e-02
948	     3.126612e-02	     1.563428e-02
949	     3.125918e-02	     1.563081e-02
950	     3.125241e-02	     1.562743e-02
951	     3.124572e-02	     1.562408e-02
952	     3.123919e-02	     1.562082e-02
953	     3.123275e-02	     1.561759e-02
954	     3.122646e-02	     1.561445e-02
955	     3.122027e-02	     1.561136e-02
956	     3.121425e-02	     1.560835e-02
957	     3.120836e-02	     1.560540e-02
958	     3.120267e-02	     1.560255e-02
959	     3.119713e-02	     1.559978e-02
960	     3.119183e-02	     1.559713e-02
961	     3.118672e-02	     1.559458e-02
962	     3.118189e-02	     1.559216e-02
963	     3.114985e-02	     1.557614e-02
964	     3.107643e-02	     1.553943e-02
965	     3.106780e-02	     1.553511e-02
966	     3.102589e-02	     1.551416e-02
967	     3.099157e-02	     1.549699e-02
968	     3.097959e-02	     1.549100e-02
969	     3.097317e-02	     1.548779e-02
970	     3.096740e-02	     1.548491e-02
971	     3.096220e-02	     1.548231e-02
972	     3.095717e-02	     1.547979e-02
973	     3.095230e-02	     1.547736e-02
974	     3.092268e-02	     1.546255e-02
975	     3.085931e-02	     1.543086e-02
976	     3.081175e-02	     1.540708e-02
977	     3.079484e-02	     1.539862e-02
978	     3.078277e-02	     1.539259e-02
979	     3.077569e-02	     1.538905e-02
980	     3.076892e-02	     1.538566e-02
981	     3.076233e-02	     1.538237e-02
982	     3.075590e-02	     1.537915e-02
983	     3.074951e-02	     1.537596e-02
984	     3.074326e-02	     1.537283e-02
985	     3.073709e-02	     1.536975e-02
986	     3.073104e-02	     1.536672e-02
987	     3.072509e-02	     1.536374e-02
988	     3.071928e-02	     1.536084e-02
989	     3.071358e-02	     1.535799e-02
990	     3.070806e-02	     1.535523e-02
991	     3.070267e-02	     1.535253e-02
992	     3.069748e-02	     1.534994e-02
993	     3.069246e-02	     1.534743e-02
994	     3.068768e-02	     1.534504e-02
995	     3.068310e-02	     1.534275e-02
996	     3.065356e-02	     1.532798e-02
997	     3.059070e-02	     1.529655e-02
998	     3.054569e-02	     1.527404e-02
999	     3.052912e-02	     1.526575e-02
1000	     3.051812e-02	     1.526025e-02
